shape,scale0,beta1,beta2
4.079272174625114,728.6526461303847,-0.11347459535101126,0.22811684747624655
6.689147709904794,768.1971344594828,0.0013155094448808022,0.2355208590400862
4.178516979912165,734.1792195677094,-0.11925159192662253,0.4742396053709059
4.602784037474667,684.4180643936285,-0.10987799248605803,0.33490008398718973
4.083317010761911,824.0777036449683,-0.032454778625537986,0.2669050218494371
3.957180707827314,825.5953516765221,-0.08917756712612304,0.32718996086568614
3.2372474070995847,655.4789677429858,-0.09439981065521666,0.2429917489162878
3.6131527154032868,753.3647164781949,-0.119305571752597,0.25357981146139635
4.21443431223463,813.6689578533745,-0.032465072523149105,0.41260126470756636
3.6053527932066882,719.3384091923037,-0.16009453513911875,0.21595917225561628
5.433122598814523,659.8417290731963,-0.04825085780245912,0.23151429025696818
5.671251364890475,687.9591950078332,-0.11332626507849299,0.36028233990695335
4.826415646588546,790.5520042652843,-0.09896317157153875,0.4409430679478721
4.70959451589488,710.8893054081997,-0.046893023258046694,0.3493787119759229
5.190683361141472,710.1708714633428,-0.10797657791218478,0.31721052728263505
6.415657105140115,694.6796026995494,-0.14970391765202049,0.29299329831699694
6.326373067810305,768.9241634217967,-0.054697381207599864,0.4135015394160667
3.5270002674780665,709.5529835874883,-0.04012522949068739,0.15547061163637066
4.297830466506469,686.7363862940653,-0.1478054333419269,0.2253034166222302
4.431780560614875,727.8622042607188,-0.031096194984538614,-0.04300334091806564
4.475246942925044,820.458438077249,-0.12251790212398031,0.3822590998472269
5.336094539573456,732.6055131293183,-0.17366806706664914,0.36393987228610636
4.914717321255363,741.18016226172,-0.06557253236522241,0.3226041254656594
3.5454062802328035,879.8330011282727,-0.11907117120361593,0.6094428260098327
4.890060257479473,688.055426666645,-0.14870521136018558,0.3199203810655111
5.193194914747819,819.1289329607562,-0.11499329742070077,0.25645661307571666
3.901326584483528,655.7915805924138,-0.17419756876697914,0.28704063367721894
6.1853123074120395,773.8952009567248,-0.11086889722859547,0.39061696662165
3.6179959947928126,697.2940269109799,-0.1495398481129682,0.41023985304356014
6.818990916638766,675.8589087326128,-0.1392872425973689,0.46023307007141373
3.8359373737600686,830.6588401115399,-0.053080259655753574,0.4147236979255865
6.248843166539233,709.5805995597248,-0.07686428358115442,0.2894698574435169
6.635775351392671,690.3432015181767,-0.11502736688648132,0.44059199635316204
7.482310675751117,741.0063091319563,-0.09929690078288027,0.394980913983894
6.1112617374675375,688.7102266795655,-0.16234081353724839,0.4602071573644307
6.0405964379510815,673.9492674984992,-0.03466660456577487,0.3603402021177292
5.570367352733117,785.5983555333623,-0.06561207694639369,0.37542955730682176
6.01218475624871,668.6189995292239,-0.0769199456236929,0.17398116294302435
4.022939301999937,848.9405378740432,-0.13916967521888643,0.5296686203846204
5.286635328870811,711.7576882438648,-0.09715674594282227,0.3222388549717194
5.197403966052476,759.4353948202465,-0.14838259646661456,0.3576672719712567
6.400767189743177,672.5060160453176,-0.10687648820509649,0.23514340499565856
5.03403424638001,863.4974177585835,-0.023948696991699797,0.25961300447684343
4.857805884234563,740.5522357849736,-0.02924381170400147,0.5285627813460747
5.497732355181611,765.9383728665754,0.014746866808777034,0.1611617096102149
4.538084806663313,744.0916053919307,-0.0682570958800793,0.38763583440171556
4.069924988360899,690.1598594009811,-0.11889601969036223,-0.17490693776672114
5.0694596549045565,729.5746521729143,-0.009594966407569247,0.1753634990817234
4.940212702778442,745.8801366279893,-0.08684302979504435,0.3613329941567462
4.443062627911575,701.5826338803978,-0.0998417484906613,0.4287195266500163
4.815046559779319,847.3040240036914,-0.04228950583183029,0.6190975571726667
4.790951831466832,829.9284184803869,-0.07469028600015007,0.5391267932824867
4.718368934472906,761.7743229131454,-0.07881477259118372,0.6141552529380058
4.844234288994182,718.7683328789823,-0.11671570935227779,0.5573950719946433
5.698228124586552,717.2840147932233,-0.05905493623357441,0.31386346670237913
4.64489655383713,757.2644941466143,-0.12764247174036739,0.6322507071830502
6.951041054801914,775.5976250385936,-0.038355323237989736,0.25836785450533656
6.731705077714486,715.6522617501524,-0.09944666472717612,0.36356933025353766
5.111427656953318,748.9100845890034,-0.031854199284829784,0.3177567256986384
4.6658791471874,768.6384397217619,-0.12193688466421151,0.6291330477725008
5.284068793042932,706.4575967955416,-0.1211853583528067,0.5853151079373702
6.262022019190784,749.1211201055544,-0.06724195405829804,0.32352616011867646
5.571682940325693,688.1639262340514,-0.11177144834151224,0.2667368232543659
6.095453446678433,704.7668117636756,-0.08954851660249348,0.39440053140897247
5.251524691794546,692.1307419855577,-0.09837911854419519,0.42479740588178583
5.518564804806675,738.4815623869284,-0.10369777083425802,0.46989861537557565
4.637697218807503,713.3193821576513,-0.18587057545329977,0.38488963455073744
5.856122107025099,699.6202076197148,-0.10914197008191273,0.012906583200067306
4.381948540125294,649.8719890900691,-0.12072712705518479,0.3845995208287298
5.702152354632906,761.7464167234062,-0.005161680834143405,0.23741582712147616
6.3283709835481154,710.5124256862581,-0.08667943632219471,0.3456726115189289
3.9906501439414463,795.5072511598219,-0.05129571424142253,0.3142289511516609
5.481620003798995,798.1284055277024,-0.02614260337514827,0.42824002391929317
3.8574935669073716,767.2645720245599,-0.13219363482081867,0.4406696498085849
5.817608979711957,795.7394441393205,-0.03545230707753773,0.3201859337599724
3.7487495815381053,848.3346991408928,-0.08634097001308276,0.5273314177433661
6.892148099015357,704.5143611096124,-0.09594379652483431,0.25802192012615305
4.123699593268677,660.7548288702856,-0.0799425148944736,0.13237626852590442
7.1660251767005265,703.1555527573464,-0.04550639437248886,0.2774564609366959
6.077157687661257,673.3952082515892,-0.15637317466071055,0.15708045241374036
5.483381278581786,685.270090585544,-0.11520493133036411,0.40894715218015204
6.024503379630602,703.4933216755759,-0.03434525434991845,0.3726786969688465
6.062016168549989,789.370207294761,-0.056443135005349594,0.15798468607920851
6.961740581363117,732.471675485398,-0.135454838280501,0.3109561435427661
4.52644113807003,648.6496364586123,-0.0758498589896357,0.1598552325106906
5.433561167074492,644.9387016255099,-0.2050646700745962,0.5387227529640057
3.876342234485563,765.0536515904317,-0.20796293644599376,0.6469272483143581
5.425547358893936,814.3366881607574,-0.016495360709741547,0.22381923303516407
4.184221965225094,777.2651966010062,-0.10123241994311069,0.3787663241798036
5.366401218383822,695.8644733400091,-0.04229907689418664,0.4062541052730734
5.381724461632563,734.732266377265,-0.1593606631434592,0.6531385687153298
5.106860112356431,664.1913839268288,-0.10071671955153184,0.11213995169035898
5.20842713435626,800.4573938689842,0.0018536399250772158,0.376384076219675
5.948344041709914,725.2956765742302,-0.011238132928371516,0.19550242818996058
6.047001734198201,860.354962643144,-0.023824427967972038,0.3678868069461218
5.123877603042701,816.5448948339268,-0.06421880412328791,0.44865516651183873
5.462978282397415,723.4472973132047,-0.1348425181843807,0.4707424558895651
6.817084016290784,764.8037669599971,-0.011096882843401388,0.29169351083829353
4.020228786635287,675.5721767786464,-0.1743089033633387,0.3754600729846577
3.9069981650310837,915.4934072251397,-0.05375256716574,0.4041587609141692
3.8638353648419375,679.924575375873,-0.14087643793556784,0.24053421672651593
5.577909082646401,715.7177656491435,-0.03737952801806935,0.26633884639084454
4.9175592455849735,753.7471338573766,-0.05430508299906868,0.46408128809560856
5.974130884761748,795.5700421165651,0.0035929195743363445,0.2574065137073391
5.607989087758829,785.1421001215415,0.012275412576395302,0.20893513073376316
4.68891127459254,804.870471033549,-0.030537924882467593,0.5102076979890374
6.578772850292735,786.9149164303556,-0.043005038205370764,0.3321390376319369
5.927325418978901,722.6447290913183,-0.0904568616091515,0.4335961331084017
4.4806346848349525,765.3468029146286,-0.1200662436085604,0.5601942452337525
4.740451479791417,801.1101381405051,-0.003977485615778502,0.14105253505448778
4.667605198290826,691.3948609655122,-0.030552057507204147,-0.06706168935172267
4.203858825579536,662.2276632811535,-0.16696399720275445,0.5147247072917002
4.124018658149979,756.1004096359324,-0.10950202894326455,0.48470601101203725
6.879452853278497,708.662018912807,-0.041101821779543274,0.3245586017821434
5.0046257477897615,698.0561882535626,-0.1298963018008773,0.312067371896435
4.858969907103095,737.2347456681943,-0.12204798166809702,0.28530464474936035
5.740752735792769,872.9035857988554,0.018524598820774032,0.3513255714879659
5.292588314516118,798.0817271062648,-0.11398386430585596,0.5092460976632708
6.883554416420939,707.8907386543548,-0.03195720945499361,0.30764910044870447
5.993428280620297,679.6720182955834,-0.030538221752168374,0.36545779766698183
5.135883330557378,743.7948303994667,-0.08622587873297169,0.4406326156398953
4.879279540769927,701.6272409260054,-0.07880917251988959,0.26592764054440565
7.614136449207422,799.6740033099642,-0.0269420955537128,0.3787096148386774
5.792888794170783,749.3556759467938,-0.07874069486259982,0.3871988044523567
7.050545627181931,674.104454559755,-0.09934354648544923,0.31829656552128316
3.9868218722039384,655.720072146734,-0.15181616184212546,-0.14183598741410938
6.259937756396166,762.3170928398971,-0.06973968700097358,0.42023744374493455
5.544807238338498,757.3424982594657,-0.11419545155186,0.4914477764328314
4.053239634140337,703.306185042926,-0.14238173071018792,0.4682946255247684
5.3677549849326684,846.0895999366155,-0.018632908867697334,0.4612080467187336
5.703177575257105,722.4662992757727,-0.07788097352340355,0.19123360025626523
3.020729554176793,885.424858762245,-0.16364770023273903,0.29459827750270706
5.020216663880515,774.7732329099376,-0.07060345051478628,0.46373015333706125
6.1642161381093565,709.2945489461164,-0.06323773442280216,0.2982465825952658
